Date,City_Name,Avg_Temp,Max_Temp,Min_Temp,Avg_Humidity,Total_Rainfall,Avg_WindSpeed,Avg_CloudCover,Avg_Pressure,City_Code
2009-10-24,Bengaluru,22.71,30,18,63.79,0.6,5.0,41.13,1011.83,KA002
2009-10-25,Bengaluru,21.21,25,19,85.17,3.2,5.54,52.17,1012.04,KA002
2009-10-26,Bengaluru,22.71,29,17,71.88,0.0,7.33,13.67,1012.25,KA002
2009-10-27,Bengaluru,21.38,25,18,87.54,1.3,8.33,55.92,1012.75,KA002
2009-10-28,Bengaluru,21.58,25,18,90.75,4.4,10.54,59.33,1012.54,KA002
2009-10-29,Bengaluru,21.88,26,20,88.0,2.9,11.42,64.54,1013.83,KA002
2009-10-30,Bengaluru,21.63,25,19,89.71,5.5,10.96,80.38,1013.92,KA002
2009-10-31,Bengaluru,21.67,27,19,85.88,2.0,9.58,49.88,1013.13,KA002
2009-11-01,Bengaluru,22.08,28,18,78.92,0.9,11.08,40.38,1012.67,KA002
2009-11-02,Bengaluru,21.58,27,17,81.58,2.4,13.42,28.46,1012.71,KA002
2009-11-03,Bengaluru,21.0,26,18,86.96,2.0,13.08,65.83,1012.79,KA002
2009-11-04,Bengaluru,21.42,26,18,88.67,7.3,11.79,78.42,1012.75,KA002
2009-11-05,Bengaluru,21.0,24,19,92.25,5.2,9.33,87.04,1011.42,KA002
2009-11-06,Bengaluru,21.5,24,20,92.46,2.2,9.79,86.0,1010.25,KA002
2009-11-07,Bengaluru,20.88,22,20,96.75,2.6,9.79,98.75,1009.04,KA002
2009-11-08,Bengaluru,20.63,22,20,96.5,3.2,9.46,97.25,1009.0,KA002
2009-11-09,Bengaluru,21.25,23,20,93.21,1.3,15.13,95.25,1007.96,KA002
2009-11-10,Bengaluru,20.63,22,20,96.88,5.8,11.33,92.42,1006.83,KA002
2009-11-11,Bengaluru,21.83,26,18,87.5,2.8,8.92,61.21,1006.58,KA002
2009-11-12,Bengaluru,22.96,29,19,89.25,13.3,5.29,65.75,1008.75,KA002
2009-11-13,Bengaluru,22.0,25,20,93.63,6.3,8.54,82.04,1011.46,KA002
2009-11-14,Bengaluru,21.46,25,19,91.79,0.1,11.46,84.0,1011.29,KA002
2009-11-15,Bengaluru,21.29,24,20,94.92,2.5,9.21,97.17,1010.17,KA002
2009-11-16,Bengaluru,21.42,26,19,92.17,5.5,6.29,74.63,1010.5,KA002
2009-11-17,Bengaluru,21.63,26,19,89.63,5.7,5.17,67.63,1011.63,KA002
2009-11-18,Bengaluru,21.67,26,19,91.25,9.7,4.71,77.75,1012.83,KA002
2009-11-19,Bengaluru,21.54,24,20,94.79,10.3,5.88,82.17,1014.08,KA002
2009-11-20,Bengaluru,20.79,24,18,94.46,5.0,8.21,85.38,1015.08,KA002
2009-11-21,Bengaluru,21.08,25,17,91.92,4.9,6.08,69.75,1015.29,KA002
2009-11-22,Bengaluru,21.29,26,17,90.08,3.8,7.67,76.25,1014.58,KA002
2009-11-23,Bengaluru,20.54,25,17,91.79,5.2,6.29,63.92,1014.88,KA002
2009-11-24,Bengaluru,20.92,24,18,94.17,5.9,5.13,88.33,1015.13,KA002
2009-11-25,Bengaluru,20.92,26,18,89.83,1.6,6.29,68.42,1014.67,KA002
2009-11-26,Bengaluru,21.08,27,16,86.13,0.0,8.08,44.33,1013.71,KA002
2009-11-27,Bengaluru,20.25,26,16,81.46,0.0,8.38,43.75,1014.46,KA002
2009-11-28,Bengaluru,20.04,25,16,82.08,0.0,8.88,49.33,1015.33,KA002
2009-11-29,Bengaluru,20.33,26,14,80.33,0.0,6.92,45.54,1015.21,KA002
2009-11-30,Bengaluru,20.63,26,16,84.46,0.9,7.38,63.42,1014.96,KA002
2009-12-01,Bengaluru,21.04,27,17,85.08,0.0,7.46,56.71,1014.67,KA002
2009-12-02,Bengaluru,19.67,22,18,92.25,0.9,8.96,81.29,1015.17,KA002
2009-12-03,Bengaluru,21.54,25,19,91.46,6.7,7.33,84.63,1014.5,KA002
2009-12-04,Bengaluru,21.17,24,20,94.79,10.7,5.21,98.5,1014.71,KA002
2009-12-05,Bengaluru,20.33,25,17,86.67,0.0,7.5,47.29,1013.63,KA002
2009-12-06,Bengaluru,19.33,25,15,82.21,0.0,6.75,37.46,1013.17,KA002
2009-12-07,Bengaluru,19.38,26,15,81.13,0.0,6.42,34.17,1013.33,KA002
2009-12-08,Bengaluru,19.42,25,15,82.71,0.0,9.25,43.83,1013.54,KA002
2009-12-09,Bengaluru,19.33,25,16,84.79,0.0,9.79,47.58,1013.83,KA002
2009-12-10,Bengaluru,19.13,25,14,81.21,0.0,10.17,36.67,1013.21,KA002
2009-12-11,Bengaluru,19.13,25,14,81.08,0.0,10.58,25.71,1012.46,KA002
2009-12-12,Bengaluru,18.79,22,15,92.17,0.8,9.46,78.21,1012.67,KA002
2009-12-13,Bengaluru,20.75,26,18,88.21,1.1,11.5,57.21,1013.04,KA002
2009-12-14,Bengaluru,20.33,26,17,87.25,1.7,8.92,66.17,1014.08,KA002
2009-12-15,Bengaluru,20.83,26,16,89.54,5.6,10.46,81.83,1015.08,KA002
2009-12-16,Bengaluru,20.08,22,19,93.71,2.6,10.92,86.5,1014.58,KA002
2009-12-17,Bengaluru,19.13,20,18,96.38,7.4,5.96,91.38,1014.96,KA002
2009-12-18,Bengaluru,20.38,25,18,90.63,3.3,7.38,74.79,1015.46,KA002
2009-12-19,Bengaluru,20.46,25,17,87.92,1.9,10.42,61.92,1016.17,KA002
2009-12-20,Bengaluru,20.0,24,17,88.88,1.4,11.54,70.83,1016.92,KA002
2009-12-21,Bengaluru,19.46,21,18,93.0,0.9,12.46,93.46,1016.17,KA002
2009-12-22,Bengaluru,19.29,22,17,92.58,1.2,9.83,84.88,1015.54,KA002
2009-12-23,Bengaluru,19.88,23,18,89.17,2.1,10.38,67.5,1015.33,KA002
2009-12-24,Bengaluru,20.08,25,17,85.04,0.5,11.92,55.46,1014.75,KA002
2009-12-25,Bengaluru,19.83,24,17,84.46,0.0,9.5,61.33,1014.79,KA002
2009-12-26,Bengaluru,20.04,26,16,87.67,1.8,7.13,63.5,1013.58,KA002
2009-12-27,Bengaluru,17.21,18,16,94.29,9.6,6.79,67.13,1014.08,KA002
2009-12-28,Bengaluru,18.54,22,15,89.63,0.0,7.67,68.63,1013.17,KA002
2009-12-29,Bengaluru,20.17,25,17,88.0,1.8,9.58,66.13,1012.67,KA002
2009-12-30,Bengaluru,19.75,24,17,86.46,1.2,6.58,61.04,1013.42,KA002
2009-12-31,Bengaluru,21.33,26,19,89.08,4.5,6.33,67.79,1012.96,KA002
2010-01-01,Bengaluru,20.67,24,17,84.29,0.4,9.63,76.21,1013.63,KA002
2010-01-02,Bengaluru,20.04,26,16,78.71,0.0,9.25,27.25,1015.25,KA002
2010-01-03,Bengaluru,19.67,25,15,76.63,0.0,7.42,36.38,1015.08,KA002
2010-01-04,Bengaluru,19.58,26,14,72.08,0.0,7.17,8.33,1013.42,KA002
2010-01-05,Bengaluru,20.13,26,14,71.79,0.0,7.29,11.0,1011.83,KA002
2010-01-06,Bengaluru,20.17,25,15,74.75,0.0,9.71,23.08,1012.17,KA002
2010-01-07,Bengaluru,19.63,25,14,76.83,0.0,8.25,31.17,1013.08,KA002
2010-01-08,Bengaluru,20.33,27,15,75.75,0.0,7.96,39.33,1013.67,KA002
2010-01-09,Bengaluru,21.46,26,18,84.42,1.4,9.75,65.29,1013.08,KA002
2010-01-10,Bengaluru,21.17,26,18,86.13,3.2,8.63,64.33,1013.79,KA002
2010-01-11,Bengaluru,21.5,26,17,82.58,0.0,9.63,44.29,1015.0,KA002
2010-01-12,Bengaluru,21.63,27,18,83.46,3.5,5.42,73.67,1015.46,KA002
2010-01-13,Bengaluru,21.04,24,19,91.67,9.1,5.25,83.63,1016.04,KA002
2010-01-14,Bengaluru,21.42,26,18,87.67,4.8,8.71,65.46,1016.75,KA002
2010-01-15,Bengaluru,20.38,26,17,82.33,0.0,12.58,38.63,1017.79,KA002
2010-01-16,Bengaluru,19.83,26,15,77.42,0.0,10.75,18.67,1018.88,KA002
2010-01-17,Bengaluru,19.54,26,14,77.25,0.0,9.58,25.79,1018.96,KA002
2010-01-18,Bengaluru,20.25,26,15,81.79,3.3,7.21,63.17,1017.42,KA002
2010-01-19,Bengaluru,20.08,24,17,83.63,1.0,8.71,53.83,1015.79,KA002
2010-01-20,Bengaluru,20.54,25,17,72.17,0.4,8.96,23.79,1016.42,KA002
2010-01-21,Bengaluru,19.67,26,16,64.88,0.0,8.38,10.75,1015.67,KA002
2010-01-22,Bengaluru,19.0,26,13,71.42,0.0,7.92,11.08,1015.71,KA002
2010-01-23,Bengaluru,18.63,26,14,65.17,0.0,9.33,12.71,1015.75,KA002
2010-01-24,Bengaluru,19.29,26,13,69.33,0.0,6.33,28.08,1014.54,KA002
2010-01-25,Bengaluru,20.38,27,15,71.33,0.0,9.38,29.88,1014.46,KA002
2010-01-26,Bengaluru,20.5,27,15,70.67,0.0,9.88,29.33,1015.38,KA002
2010-01-27,Bengaluru,20.79,25,16,73.42,0.0,10.0,37.17,1015.33,KA002
2010-01-28,Bengaluru,21.25,27,16,71.38,0.0,12.67,37.38,1015.5,KA002
2010-01-29,Bengaluru,21.04,28,16,68.17,0.0,11.04,19.88,1015.67,KA002
2010-01-30,Bengaluru,21.0,28,15,64.33,0.0,8.08,13.33,1015.63,KA002
2010-01-31,Bengaluru,21.92,29,16,64.21,0.0,7.88,19.58,1015.58,KA002
2010-02-01,Bengaluru,21.46,29,16,62.25,0.0,8.25,7.67,1015.13,KA002
2010-02-02,Bengaluru,20.63,28,15,61.42,0.0,11.83,5.96,1014.63,KA002
2010-02-03,Bengaluru,20.75,29,14,53.96,0.0,12.17,6.71,1015.04,KA002
2010-02-04,Bengaluru,20.42,28,14,55.08,0.0,12.13,3.83,1015.21,KA002
2010-02-05,Bengaluru,20.33,28,14,50.5,0.0,12.0,1.83,1015.83,KA002
2010-02-06,Bengaluru,20.25,28,13,54.17,0.0,14.54,1.96,1016.29,KA002
2010-02-07,Bengaluru,20.54,28,14,64.58,0.0,12.54,10.08,1015.92,KA002
2010-02-08,Bengaluru,21.5,30,15,56.58,0.0,8.58,9.42,1013.75,KA002
2010-02-09,Bengaluru,22.88,31,15,50.96,0.0,6.63,10.0,1012.25,KA002
2010-02-10,Bengaluru,23.46,31,16,56.33,0.0,9.5,23.83,1012.38,KA002
2010-02-11,Bengaluru,23.21,30,17,56.75,0.0,10.79,20.79,1014.17,KA002
2010-02-12,Bengaluru,23.92,31,17,62.75,0.0,10.08,18.54,1013.96,KA002
2010-02-13,Bengaluru,24.5,32,18,59.75,0.0,9.13,26.17,1012.75,KA002
2010-02-14,Bengaluru,24.83,33,19,54.13,0.0,10.46,7.58,1011.71,KA002
2010-02-15,Bengaluru,24.71,34,17,55.04,0.0,9.42,7.79,1011.5,KA002
2010-02-16,Bengaluru,24.08,33,17,51.79,0.0,11.92,2.46,1013.08,KA002
2010-02-17,Bengaluru,24.29,33,16,52.25,0.0,9.75,2.42,1013.63,KA002
2010-02-18,Bengaluru,25.46,34,17,50.17,0.0,8.54,3.29,1013.42,KA002
2010-02-19,Bengaluru,25.63,34,19,47.79,0.0,10.92,7.67,1013.71,KA002
2010-02-20,Bengaluru,25.21,34,18,46.54,0.0,10.25,4.25,1014.17,KA002
2010-02-21,Bengaluru,25.5,34,18,48.58,0.0,9.04,6.83,1014.04,KA002
2010-02-22,Bengaluru,25.71,34,18,47.5,0.0,10.21,8.58,1012.92,KA002
2010-02-23,Bengaluru,25.46,33,19,49.21,0.0,9.92,19.46,1012.04,KA002
2010-02-24,Bengaluru,25.04,31,19,56.38,1.4,7.21,27.63,1010.75,KA002
2010-02-25,Bengaluru,25.0,29,19,56.42,0.0,8.0,47.96,1011.38,KA002
2010-02-26,Bengaluru,25.42,30,21,51.04,0.0,7.13,46.17,1012.25,KA002
2010-02-27,Bengaluru,27.0,35,21,44.88,0.0,7.63,24.83,1012.08,KA002
2010-02-28,Bengaluru,25.29,34,19,41.04,0.0,11.17,4.38,1012.96,KA002
2010-03-01,Bengaluru,24.75,33,17,40.0,0.0,8.96,2.42,1013.79,KA002
2010-03-02,Bengaluru,25.0,34,18,36.25,0.0,9.08,1.54,1013.25,KA002
2010-03-03,Bengaluru,25.63,36,17,31.04,0.0,8.29,1.54,1011.83,KA002
2010-03-04,Bengaluru,26.71,36,17,31.08,0.0,7.5,5.71,1011.17,KA002
2010-03-05,Bengaluru,27.54,37,18,33.96,0.0,6.13,7.25,1011.38,KA002
2010-03-06,Bengaluru,26.79,33,21,50.96,0.0,5.92,26.5,1012.21,KA002
2010-03-07,Bengaluru,28.0,36,22,46.83,0.0,8.83,18.04,1012.29,KA002
2010-03-08,Bengaluru,27.46,34,21,45.67,0.0,8.38,11.75,1012.38,KA002
2010-03-09,Bengaluru,26.96,35,19,38.54,0.0,13.63,1.88,1013.25,KA002
2010-03-10,Bengaluru,26.42,34,19,44.25,0.0,13.83,1.63,1014.54,KA002
2010-03-11,Bengaluru,26.38,34,19,46.79,0.0,16.75,9.58,1015.21,KA002
2010-03-12,Bengaluru,25.63,33,18,46.33,0.0,15.42,2.08,1016.13,KA002
2010-03-13,Bengaluru,26.25,34,18,45.79,0.0,9.13,6.5,1014.13,KA002
2010-03-14,Bengaluru,27.21,36,18,42.96,0.0,7.5,10.5,1012.5,KA002
2010-03-15,Bengaluru,28.0,37,20,39.38,0.0,7.5,12.33,1011.38,KA002
2010-03-16,Bengaluru,27.0,32,23,43.04,0.0,9.33,25.96,1012.21,KA002
2010-03-17,Bengaluru,26.79,34,19,40.58,0.0,11.08,10.67,1013.71,KA002
2010-03-18,Bengaluru,25.67,33,18,41.71,0.0,13.5,1.46,1015.25,KA002
2010-03-19,Bengaluru,25.79,34,17,41.04,0.0,10.17,3.88,1014.0,KA002
2010-03-20,Bengaluru,26.67,35,17,38.17,0.0,9.54,2.04,1012.21,KA002
2010-03-21,Bengaluru,26.96,36,18,30.58,0.0,9.21,1.0,1010.54,KA002
2010-03-22,Bengaluru,26.71,36,17,27.08,0.0,7.33,0.63,1008.71,KA002
2010-03-23,Bengaluru,27.0,36,18,32.25,0.0,9.25,0.83,1007.29,KA002
2010-03-24,Bengaluru,27.33,36,18,34.83,0.0,9.88,0.38,1008.5,KA002
2010-03-25,Bengaluru,27.17,36,18,34.25,0.0,10.71,0.75,1009.25,KA002
2010-03-26,Bengaluru,27.54,37,18,38.13,0.0,8.63,0.83,1009.21,KA002
2010-03-27,Bengaluru,28.71,37,20,46.46,0.2,8.71,12.29,1010.0,KA002
2010-03-28,Bengaluru,29.38,37,23,46.25,0.4,8.88,17.79,1010.38,KA002
2010-03-29,Bengaluru,29.46,39,23,43.63,0.2,6.04,12.04,1011.21,KA002
2010-03-30,Bengaluru,28.83,39,23,46.83,0.7,4.88,26.75,1011.13,KA002
2010-03-31,Bengaluru,23.08,26,22,73.96,2.0,8.46,27.58,1011.5,KA002
2010-04-01,Bengaluru,28.13,37,19,35.88,0.0,8.13,3.71,1009.88,KA002
2010-04-02,Bengaluru,30.38,40,23,35.88,0.2,5.67,8.79,1009.63,KA002
2010-04-03,Bengaluru,29.33,37,24,46.92,0.7,9.67,20.13,1009.75,KA002
2010-04-04,Bengaluru,28.46,34,22,43.79,0.0,9.58,15.5,1011.04,KA002
2010-04-05,Bengaluru,28.38,37,20,43.13,0.0,8.83,3.46,1010.42,KA002
2010-04-06,Bengaluru,28.83,37,21,42.25,0.0,11.83,5.38,1010.04,KA002
2010-04-07,Bengaluru,28.75,37,21,40.33,0.0,12.63,9.46,1010.96,KA002
2010-04-08,Bengaluru,27.83,35,20,50.17,0.0,11.92,19.58,1012.58,KA002
2010-04-09,Bengaluru,29.75,39,21,45.63,0.1,7.96,13.0,1010.63,KA002
2010-04-10,Bengaluru,31.04,40,23,40.08,0.2,7.33,9.5,1008.63,KA002
2010-04-11,Bengaluru,30.83,40,23,37.46,0.0,5.83,6.04,1008.08,KA002
2010-04-12,Bengaluru,30.13,39,24,41.71,0.2,5.25,14.58,1008.38,KA002
2010-04-13,Bengaluru,28.88,36,23,51.04,1.0,5.04,26.46,1008.79,KA002
2010-04-14,Bengaluru,28.42,40,23,58.96,5.7,3.5,43.5,1009.29,KA002
2010-04-15,Bengaluru,29.04,36,24,50.63,1.6,8.29,18.04,1009.54,KA002
2010-04-16,Bengaluru,29.38,37,22,44.63,0.0,9.29,4.71,1009.92,KA002
2010-04-17,Bengaluru,29.25,37,23,49.63,0.7,8.25,19.38,1010.42,KA002
2010-04-18,Bengaluru,28.88,38,23,52.25,1.1,6.17,30.42,1010.46,KA002
2010-04-19,Bengaluru,28.75,38,23,51.29,0.0,5.79,34.96,1009.46,KA002
2010-04-20,Bengaluru,29.38,38,24,48.83,0.0,8.92,15.75,1007.88,KA002
2010-04-21,Bengaluru,28.46,36,23,49.58,0.0,8.13,20.04,1008.5,KA002
2010-04-22,Bengaluru,27.88,33,24,54.33,0.2,5.13,28.25,1009.25,KA002
2010-04-23,Bengaluru,28.83,37,22,49.33,1.1,4.13,16.13,1009.58,KA002
2010-04-24,Bengaluru,29.33,36,23,45.96,0.7,3.83,18.29,1009.33,KA002
2010-04-25,Bengaluru,29.54,39,23,46.5,0.0,6.33,21.46,1008.83,KA002
2010-04-26,Bengaluru,27.88,34,23,54.88,3.1,8.75,21.17,1011.17,KA002
2010-04-27,Bengaluru,28.63,36,21,50.46,0.0,7.96,15.79,1011.96,KA002
2010-04-28,Bengaluru,28.38,35,22,48.92,0.0,7.58,19.58,1010.79,KA002
2010-04-29,Bengaluru,29.17,36,24,46.83,0.0,11.29,12.96,1009.29,KA002
2010-04-30,Bengaluru,26.38,33,22,62.13,7.8,6.08,51.58,1011.08,KA002
2010-05-01,Bengaluru,26.29,32,22,62.83,0.6,5.42,52.38,1011.33,KA002
2010-05-02,Bengaluru,26.54,32,22,59.71,0.4,4.96,51.0,1009.67,KA002
2010-05-03,Bengaluru,26.96,34,21,55.04,0.1,5.75,28.92,1007.71,KA002
2010-05-04,Bengaluru,27.21,34,22,55.5,0.3,5.46,35.58,1006.71,KA002
2010-05-05,Bengaluru,27.63,34,22,53.63,0.2,5.83,15.5,1006.13,KA002
2010-05-06,Bengaluru,28.79,36,22,50.67,0.0,8.25,16.17,1006.08,KA002
2010-05-07,Bengaluru,29.5,38,23,48.83,0.2,7.13,15.04,1006.0,KA002
2010-05-08,Bengaluru,29.33,39,23,51.38,1.2,5.04,22.58,1006.88,KA002
2010-05-09,Bengaluru,29.92,40,23,48.21,0.0,4.17,17.63,1006.25,KA002
2010-05-10,Bengaluru,30.04,40,24,44.79,0.0,5.04,9.04,1006.13,KA002
2010-05-11,Bengaluru,29.71,37,25,49.67,0.0,5.88,18.46,1006.79,KA002
2010-05-12,Bengaluru,30.5,39,25,43.88,0.0,7.04,7.5,1007.0,KA002
2010-05-13,Bengaluru,30.79,40,23,42.5,0.0,5.08,15.54,1006.83,KA002
2010-05-14,Bengaluru,29.88,35,26,44.92,0.1,4.58,29.58,1006.79,KA002
2010-05-15,Bengaluru,29.46,37,25,46.21,0.0,5.04,29.83,1006.5,KA002
2010-05-16,Bengaluru,27.38,31,24,61.17,0.4,6.46,32.33,1006.58,KA002
2010-05-17,Bengaluru,29.25,35,23,49.17,0.0,11.0,11.5,1006.21,KA002
2010-05-18,Bengaluru,28.58,36,24,50.92,0.1,9.0,14.75,1005.25,KA002
2010-05-19,Bengaluru,23.42,25,22,81.08,7.2,16.54,66.04,1005.5,KA002
2010-05-20,Bengaluru,24.54,29,22,74.29,1.7,18.83,52.13,1004.75,KA002
2010-05-21,Bengaluru,25.42,31,22,67.67,1.0,12.04,58.88,1006.67,KA002
2010-05-22,Bengaluru,25.83,34,21,72.46,6.3,11.13,45.29,1006.67,KA002
2010-05-23,Bengaluru,25.79,33,22,75.5,2.9,12.54,37.58,1006.75,KA002
2010-05-24,Bengaluru,27.08,36,22,68.0,1.8,14.08,35.67,1006.83,KA002
2010-05-25,Bengaluru,27.21,36,22,63.21,1.7,14.42,19.75,1006.83,KA002
2010-05-26,Bengaluru,27.75,35,22,56.75,0.0,16.17,12.21,1007.29,KA002
2010-05-27,Bengaluru,28.21,36,22,53.21,0.0,14.29,8.79,1006.96,KA002
2010-05-28,Bengaluru,28.38,37,22,54.21,0.0,12.63,7.5,1007.71,KA002
2010-05-29,Bengaluru,27.13,33,22,58.08,0.0,11.25,23.21,1008.13,KA002
2010-05-30,Bengaluru,26.54,34,22,64.5,1.1,11.46,30.54,1008.25,KA002
2010-05-31,Bengaluru,26.46,32,22,63.88,2.5,11.83,48.04,1008.83,KA002
2010-06-01,Bengaluru,26.92,34,21,60.71,1.4,10.0,25.33,1008.67,KA002
2010-06-02,Bengaluru,26.71,34,22,66.46,4.7,8.5,45.63,1009.79,KA002
2010-06-03,Bengaluru,25.92,31,22,72.63,5.3,10.29,37.83,1010.96,KA002
2010-06-04,Bengaluru,25.83,32,22,74.04,5.9,9.29,38.83,1011.17,KA002
2010-06-05,Bengaluru,25.17,31,22,75.21,5.3,12.75,55.08,1010.29,KA002
2010-06-06,Bengaluru,24.83,31,21,69.71,2.5,14.21,54.58,1008.58,KA002
2010-06-07,Bengaluru,24.25,31,20,72.08,1.8,12.75,51.96,1008.42,KA002
2010-06-08,Bengaluru,24.67,32,20,70.58,3.2,10.21,39.58,1007.92,KA002
2010-06-09,Bengaluru,25.0,30,21,76.04,7.0,8.83,43.88,1006.5,KA002
2010-06-10,Bengaluru,24.38,29,21,84.42,46.8,6.88,64.33,1005.63,KA002
2010-06-11,Bengaluru,23.0,26,21,88.75,14.0,8.33,62.92,1005.13,KA002
2010-06-12,Bengaluru,22.92,27,21,87.17,2.7,10.88,65.29,1004.75,KA002
2010-06-13,Bengaluru,22.58,26,20,84.79,0.4,16.75,79.83,1006.08,KA002
2010-06-14,Bengaluru,22.54,26,20,80.46,0.0,16.67,73.96,1008.29,KA002
2010-06-15,Bengaluru,22.46,26,20,83.04,0.4,15.75,70.17,1009.17,KA002
2010-06-16,Bengaluru,23.33,28,20,78.42,0.6,14.54,52.63,1009.33,KA002
2010-06-17,Bengaluru,22.83,27,20,78.38,0.3,14.17,59.33,1009.38,KA002
2010-06-18,Bengaluru,22.0,25,20,83.71,2.0,11.33,65.25,1009.29,KA002
2010-06-19,Bengaluru,22.58,26,20,83.75,2.5,10.04,54.54,1008.67,KA002
2010-06-20,Bengaluru,22.75,27,20,80.38,0.7,10.79,39.75,1008.96,KA002
2010-06-21,Bengaluru,24.33,31,19,72.42,2.1,9.92,44.54,1008.58,KA002
2010-06-22,Bengaluru,24.38,31,19,71.83,2.7,12.0,41.17,1007.79,KA002
2010-06-23,Bengaluru,23.46,28,20,75.83,0.3,14.25,51.13,1007.75,KA002
2010-06-24,Bengaluru,23.5,28,20,71.42,0.0,15.92,57.04,1006.63,KA002
2010-06-25,Bengaluru,22.83,26,20,74.13,0.0,16.58,71.0,1005.46,KA002
2010-06-26,Bengaluru,24.13,30,20,69.42,0.0,16.79,50.42,1005.42,KA002
2010-06-27,Bengaluru,25.08,32,20,65.29,0.1,14.88,45.21,1006.46,KA002
2010-06-28,Bengaluru,25.71,33,20,63.67,0.9,14.0,33.46,1006.5,KA002
2010-06-29,Bengaluru,25.04,30,20,68.08,2.5,13.21,31.83,1006.67,KA002
2010-06-30,Bengaluru,24.29,31,20,70.71,0.3,15.79,47.42,1006.25,KA002
2010-07-01,Bengaluru,23.13,27,20,74.83,2.0,15.88,62.54,1006.17,KA002
2010-07-02,Bengaluru,21.25,23,20,84.54,2.8,14.83,75.08,1006.79,KA002
2010-07-03,Bengaluru,22.13,25,20,80.5,0.0,13.88,75.63,1006.75,KA002
2010-07-04,Bengaluru,23.67,28,20,77.67,4.1,12.21,61.29,1006.67,KA002
2010-07-05,Bengaluru,22.96,27,20,82.38,3.1,11.33,57.5,1008.25,KA002
2010-07-06,Bengaluru,20.58,23,20,89.96,9.2,11.04,73.96,1009.54,KA002
2010-07-07,Bengaluru,21.21,24,19,88.04,0.3,9.38,63.42,1010.21,KA002
2010-07-08,Bengaluru,21.71,24,20,90.08,4.8,5.92,64.25,1010.96,KA002
2010-07-09,Bengaluru,23.83,28,20,80.88,9.7,5.0,62.88,1010.13,KA002
2010-07-10,Bengaluru,24.67,30,22,79.92,7.6,4.58,49.75,1009.67,KA002
2010-07-11,Bengaluru,24.46,29,21,81.63,6.6,6.54,46.25,1009.54,KA002
2010-07-12,Bengaluru,23.63,28,21,82.58,2.5,9.0,44.17,1009.67,KA002
2010-07-13,Bengaluru,22.79,27,19,83.0,4.1,9.17,53.25,1009.75,KA002
2010-07-14,Bengaluru,20.08,21,20,93.54,5.4,8.08,71.88,1009.46,KA002
2010-07-15,Bengaluru,22.58,27,18,85.04,4.4,11.46,47.75,1007.25,KA002
2010-07-16,Bengaluru,21.96,26,20,89.58,2.8,10.58,67.29,1005.67,KA002
2010-07-17,Bengaluru,22.5,26,20,83.71,1.1,11.88,57.88,1006.21,KA002
2010-07-18,Bengaluru,22.96,27,20,83.67,3.2,11.63,67.42,1007.17,KA002
2010-07-19,Bengaluru,22.33,26,20,84.75,0.4,13.17,75.75,1006.25,KA002
2010-07-20,Bengaluru,21.5,23,20,87.71,0.7,14.29,78.92,1006.17,KA002
2010-07-21,Bengaluru,22.13,25,20,82.92,0.2,15.54,80.21,1007.17,KA002
2010-07-22,Bengaluru,22.54,26,20,80.71,0.7,13.17,77.58,1007.83,KA002
2010-07-23,Bengaluru,22.71,27,20,78.21,0.7,13.67,67.58,1008.42,KA002
2010-07-24,Bengaluru,22.25,26,20,79.54,2.0,17.08,75.17,1007.5,KA002
2010-07-25,Bengaluru,21.13,24,20,84.04,1.4,18.38,91.67,1006.38,KA002
2010-07-26,Bengaluru,22.04,25,20,79.21,0.0,18.0,73.0,1007.38,KA002
2010-07-27,Bengaluru,23.5,29,21,77.58,0.0,15.83,71.25,1008.04,KA002
2010-07-28,Bengaluru,22.67,25,20,82.46,0.3,15.04,68.21,1007.58,KA002
2010-07-29,Bengaluru,20.5,22,20,94.88,1.6,13.33,98.5,1007.21,KA002
2010-07-30,Bengaluru,21.83,25,19,85.71,0.0,16.67,78.92,1007.75,KA002
2010-07-31,Bengaluru,22.58,27,19,79.21,0.0,15.13,67.63,1009.38,KA002
2010-08-01,Bengaluru,23.33,29,19,77.38,1.5,15.67,58.04,1009.79,KA002
2010-08-02,Bengaluru,22.96,28,19,78.38,0.3,14.63,63.88,1009.0,KA002
2010-08-03,Bengaluru,23.29,28,19,77.96,0.3,15.38,60.71,1007.75,KA002
2010-08-04,Bengaluru,22.88,27,20,80.96,1.6,14.5,68.17,1007.21,KA002
2010-08-05,Bengaluru,23.38,29,19,77.29,0.0,13.42,51.08,1008.38,KA002
2010-08-06,Bengaluru,23.38,29,19,77.79,0.6,13.29,57.21,1009.13,KA002
2010-08-07,Bengaluru,23.71,30,20,76.42,0.5,13.17,53.63,1008.33,KA002
2010-08-08,Bengaluru,24.29,31,19,76.38,3.4,12.0,50.25,1008.0,KA002
2010-08-09,Bengaluru,24.25,31,20,77.17,0.6,10.54,44.75,1008.17,KA002
2010-08-10,Bengaluru,24.46,30,19,73.79,0.0,10.46,38.88,1008.04,KA002
2010-08-11,Bengaluru,24.13,29,20,74.29,0.0,12.67,50.79,1007.79,KA002
2010-08-12,Bengaluru,24.42,30,20,77.88,2.1,9.54,57.79,1006.67,KA002
2010-08-13,Bengaluru,23.88,29,20,81.04,6.3,9.04,62.33,1006.58,KA002
2010-08-14,Bengaluru,24.17,30,20,80.0,1.8,10.58,58.54,1006.75,KA002
2010-08-15,Bengaluru,23.92,29,20,82.46,3.7,7.88,57.92,1007.54,KA002
